yyyymmdd,hhmmss.sss,lat,lon,depth,Mw,q1,q2,nSta,nPha,ID,sourceType,Swarm,Phase
20190212,054757.000,28.5774,-17.8398,14.2,0.8,0,0,0,0, es2019bndkb,0,2.0,0
20190212,054747.000,28.57,-17.8254,14.4,1.1,0,0,0,0, es2019bndka,0,2.0,0
20190212,054740.000,28.5771,-17.8197,13.9,0.8,0,0,0,0, es2019bndkc,0,2.0,0
20190121,210526.000,28.6693,-17.7594,0.0,0.8,0,0,0,0, es2019aohcc,0,0.0,0
20190117,035635.000,28.6338,-17.9283,32.7,1.4,0,0,0,0, es2019alcpb,0,0.0,0
20190106,044640.000,28.6847,-17.8466,0.0,0.5,0,0,0,0, es2019adjio,0,0.0,0
20180920,014002.000,28.5319,-17.7563,10.6,1.6,0,0,0,0, es2018lffcp,0,0.0,0
20180920,013743.000,28.55,-17.7223,3.0,1.3,0,0,0,0, es2018lffck,0,0.0,0
20180908,025524.000,28.5587,-17.7777,17.9,1.4,0,0,0,0, es2018knaol,0,0.0,0
20180908,025503.000,28.5396,-17.8607,16.3,1.2,0,0,0,0, es2018knaom,0,0.0,0
20180802,201704.000,28.5674,-17.8304,14.4,1.4,0,0,0,0, es2018jdpfe,0,0.0,0
20180717,221319.000,28.4997,-17.855,4.4,1.8,0,0,0,0, es2018iipbj,0,0.0,0
20180702,033020.000,28.61,-17.9185,3.4,1.1,0,0,0,0, es2018hoagi,0,0.0,0
20180701,135314.000,28.6827,-17.85,4.9,1.7,0,0,0,0, es2018hnkca,0,0.0,0
20180630,022135.000,28.5537,-17.7772,8.6,1.3,0,0,0,0, es2018hmjln,0,0.0,0
20180501,010336.000,28.6685,-17.8712,0.0,0.7,0,0,0,0, es2018fdaok,0,0.0,0
20180430,225232.000,28.5663,-17.8608,15.7,1.2,0,0,0,0, es2018fcpok,0,0.0,0
20180422,014247.000,28.6165,-17.9393,18.1,1.6,0,0,0,0, es2018emnjh,0,0.0,0
20180403,214540.000,28.6009,-17.804,8.4,1.2,0,0,0,0, es2018eaeib,0,0.0,0
20180301,080831.000,28.6634,-17.9602,22.0,2.2,0,0,0,0, es2018cjaoh,0,0.0,0
20180215,073201.000,28.5723,-17.8698,29.6,2.0,0,0,0,0, es2018bpfkd,0,0.0,0
20180215,070419.000,28.5618,-17.8088,26.1,2.0,0,0,0,0, es2018bpfgm,0,0.0,0
20180215,065222.000,28.6218,-17.7554,23.3,1.9,0,0,0,0, es2018bpfff,0,0.0,0
20180215,063117.000,28.5906,-17.8577,25.5,2.0,0,0,0,0, es2018bpfcl,0,0.0,0
20180215,062015.000,28.5718,-17.8615,28.1,1.7,0,0,0,0, es2018bpfbg,0,0.0,0
20180215,060637.000,28.5712,-17.8132,27.0,1.9,0,0,0,0, es2018bpepl,0,0.0,0
20180215,050933.000,28.6244,-17.8266,22.4,1.5,0,0,0,0, es2018bpeik,0,0.0,0
20180215,050035.000,28.5607,-17.8543,25.4,1.9,0,0,0,0, es2018bpehj,0,0.0,0
20180215,041807.000,28.5596,-17.823,27.5,2.1,0,0,0,0, es2018bpecf,0,0.0,0
20180215,040158.000,28.6147,-17.7708,25.6,1.7,0,0,0,0, es2018bpeaf,0,0.0,0
20180214,072838.000,28.6097,-17.8357,24.2,2.3,0,0,0,0, es2018bokik,0,0.0,0
20180214,042937.000,28.5925,-17.8321,26.1,1.4,0,0,0,0, es2018bojck,0,0.0,0
20180214,032701.000,28.5559,-17.8669,25.7,1.8,0,0,0,0, es2018boikp,0,0.0,0
20180214,032536.000,28.5472,-17.8115,26.1,1.6,0,0,0,0, es2018boikm,0,0.0,0
20180214,032334.000,28.5674,-17.8104,25.9,1.9,0,0,0,0, es2018boiki,0,0.0,0
20180214,032041.000,28.5556,-17.8294,25.6,1.9,0,0,0,0, es2018boikc,0,0.0,0
20180214,031935.000,28.5651,-17.824,25.1,1.9,0,0,0,0, es2018boika,0,0.0,0
20180214,030441.000,28.5907,-17.8304,26.2,1.7,0,0,0,0, es2018boiid,0,0.0,0
20180214,030151.000,28.5846,-17.8473,31.5,2.2,0,0,0,0, es2018boihp,0,0.0,0
20180214,030149.000,28.552,-17.8216,25.3,2.2,0,0,0,0, es2018boiho,0,0.0,0
20180214,030143.000,28.5438,-17.8451,25.0,2.0,0,0,0,0, es2018boihn,0,0.0,0
20180214,025857.000,28.5223,-17.8516,31.9,2.3,0,0,0,0, es2018boihh,0,0.0,0
20180214,025737.000,28.5541,-17.8303,26.6,1.8,0,0,0,0, es2018boihf,0,0.0,0
20180214,025338.000,28.5376,-17.8657,24.2,2.1,0,0,0,0, es2018boign,0,0.0,0
20180214,025113.000,28.5336,-17.8669,26.1,2.1,0,0,0,0, es2018boigj,0,0.0,0
20180214,025102.000,28.5526,-17.831,26.2,1.8,0,0,0,0, es2018boigi,0,0.0,0
20180214,024941.000,28.534,-17.8622,25.3,2.0,0,0,0,0, es2018boigf,0,0.0,0
20180214,024507.000,28.5717,-17.8627,23.6,1.8,0,0,0,0, es2018boifm,0,0.0,0
20180214,024122.000,28.5495,-17.8284,23.7,1.9,0,0,0,0, es2018boiff,0,0.0,0
20180214,023952.000,28.5371,-17.8249,26.0,2.0,0,0,0,0, es2018boifc,0,0.0,0
20180214,023830.000,28.5897,-17.8096,28.0,1.8,0,0,0,0, es2018boiep,0,0.0,0
20180214,023722.000,28.5941,-17.8067,24.1,1.7,0,0,0,0, es2018boien,0,0.0,0
20180214,023711.000,28.5584,-17.8272,27.1,1.9,0,0,0,0, es2018boieo,0,0.0,0
20180214,023438.000,28.5558,-17.8474,26.5,1.9,0,0,0,0, es2018boiei,0,0.0,0
20180214,023350.000,28.5558,-17.7979,26.4,1.9,0,0,0,0, es2018boieg,0,0.0,0
20180214,023332.000,28.6188,-17.8758,22.1,1.9,0,0,0,0, es2018boief,0,0.0,0
20180214,023211.000,28.5456,-17.8612,26.5,2.1,0,0,0,0, es2018boied,0,0.0,0
20180214,023107.000,28.5542,-17.8032,24.6,1.9,0,0,0,0, es2018boieb,0,0.0,0
20180214,023045.000,28.5751,-17.8983,25.7,1.9,0,0,0,0, es2018boiea,0,0.0,0
20180214,022952.000,28.5809,-17.766,23.6,1.9,0,0,0,0, es2018boidn,0,0.0,0
20180214,022925.000,28.5556,-17.83,26.0,1.9,0,0,0,0, es2018boido,0,0.0,0
20180214,022840.000,28.5464,-17.8485,25.6,2.0,0,0,0,0, es2018boidm,0,0.0,0
20180214,022807.000,28.5827,-17.7903,23.4,1.9,0,0,0,0, es2018boidl,0,0.0,0
20180214,022646.000,28.5541,-17.8626,25.9,1.9,0,0,0,0, es2018boidi,0,0.0,0
20180214,022251.000,28.5526,-17.8653,27.2,1.9,0,0,0,0, es2018boida,0,0.0,0
20180214,021502.000,28.5455,-17.8084,22.3,1.9,0,0,0,0, es2018boicc,0,0.0,0
20180214,021444.000,28.5482,-17.8423,27.3,1.7,0,0,0,0, es2018boicb,0,0.0,0
20180214,020932.000,28.5552,-17.8464,25.5,1.9,0,0,0,0, es2018boibg,0,0.0,0
20180214,020748.000,28.5309,-17.9101,23.5,1.8,0,0,0,0, es2018boibd,0,0.0,0
20180214,020701.000,28.5849,-17.8765,25.5,1.7,0,0,0,0, es2018boibb,0,0.0,0
20180214,020641.000,28.5652,-17.846,25.7,1.7,0,0,0,0, es2018boibc,0,0.0,0
20180214,020559.000,28.5448,-17.9138,25.5,1.8,0,0,0,0, es2018boiap,0,0.0,0
20180214,020447.000,28.5605,-17.8235,25.7,2.0,0,0,0,0, es2018boial,0,0.0,0
20180214,020401.000,28.606,-17.8965,25.5,1.6,0,0,0,0, es2018boiam,0,0.0,0
20180214,020238.000,28.5652,-17.8372,25.8,2.3,0,0,0,0, es2018boiaj,0,0.0,0
20180214,020057.000,28.5766,-17.7844,23.4,1.9,0,0,0,0, es2018boiaf,0,0.0,0
20180214,015949.000,28.5797,-17.8513,23.5,1.9,0,0,0,0, es2018boiad,0,0.0,0
20180214,015916.000,28.5647,-17.8445,26.7,2.0,0,0,0,0, es2018boiac,0,0.0,0
20180214,015811.000,28.5743,-17.7542,25.2,2.1,0,0,0,0, es2018bohpp,0,0.0,0
20180214,015752.000,28.551,-17.8342,28.6,1.9,0,0,0,0, es2018boiaa,0,0.0,0
20180214,013438.000,28.6283,-17.8854,24.0,1.5,0,0,0,0, es2018bohnc,0,0.0,0
20180214,013218.000,28.5505,-17.7761,25.0,1.8,0,0,0,0, es2018bohmn,0,0.0,0
20180214,012848.000,28.5445,-17.8187,27.2,2.5,0,0,0,0, es2018bohmg,0,0.0,0
20180214,012738.000,28.5456,-17.8197,27.9,2.3,0,0,0,0, es2018bohme,0,0.0,0
20180214,012507.000,28.5546,-17.8735,24.7,1.9,0,0,0,0, es2018bohlp,0,0.0,0
20180214,012220.000,28.552,-17.8509,27.2,1.9,0,0,0,0, es2018bohlj,0,0.0,0
20180214,011828.000,28.5491,-17.8664,28.2,2.0,0,0,0,0, es2018bohlc,0,0.0,0
20180214,010821.000,28.567,-17.7793,25.1,1.8,0,0,0,0, es2018bohjo,0,0.0,0
20180213,145602.000,28.5321,-17.8393,27.7,1.9,0,0,0,0, es2018bocoj,0,0.0,0
20180213,052722.000,28.556,-17.8372,30.0,2.1,0,0,0,0, es2018bnoik,0,0.0,0
20180213,051849.000,28.5912,-17.8354,26.4,2.0,0,0,0,0, es2018bnohj,0,0.0,0
20180212,205613.000,28.5778,-17.7843,30.9,2.0,0,0,0,0, es2018bnkjm,0,0.0,0
20180212,203756.000,28.5797,-17.7745,33.1,1.8,0,0,0,0, es2018bnkhi,0,0.0,0
20180212,095407.000,28.5884,-17.7695,29.6,2.4,0,0,0,0, es2018bnfif,0,0.0,0
20180212,095002.000,28.5414,-17.8533,29.8,2.3,0,0,0,0, es2018bnfhn,0,0.0,0
20180212,092017.000,28.5868,-17.7868,28.5,2.3,0,0,0,0, es2018bnfec,0,0.0,0
20180212,091721.000,28.57,-17.792,28.5,2.4,0,0,0,0, es2018bnfdm,0,0.0,0
20180212,090839.000,28.5844,-17.785,26.9,1.8,0,0,0,0, es2018bnfcl,0,0.0,0
20180212,080123.000,28.5749,-17.7857,29.5,2.2,0,0,0,0, es2018bnekh,0,0.0,0
20180211,180128.000,28.5752,-17.7682,29.1,2.6,0,0,0,0, es2018bmodc,0,0.0,0
20180211,171223.000,28.563,-17.8044,30.1,2.4,0,0,0,0, es2018bmnnb,0,0.0,0
20180211,121854.000,28.5432,-17.8055,28.0,2.4,0,0,0,0, es2018bmlja,0,0.0,0
20180211,121107.000,28.5667,-17.8369,29.1,2.3,0,0,0,0, es2018bmlia,0,0.0,0
20180210,232307.000,28.5761,-17.7838,27.8,2.3,0,0,0,0, es2018bmfjj,0,0.0,0
20171225,103858.000,28.6914,-17.8999,3.6,1.6,0,0,0,0, es2017piabd,0,0.0,0
20171211,050457.000,28.5353,-17.825,3.6,1.1,0,0,0,0, es2017oocig,0,0.0,0
20171019,015859.000,28.5542,-17.8319,9.0,1.9,0,0,0,0, es2017mjgfo,0,1.0,0
20171014,041741.000,28.5618,-17.8585,21.5,1.1,0,0,0,0, es2017mgabf,0,1.0,0
20171014,040049.000,28.552,-17.8903,20.8,1.0,0,0,0,0, es2017mfppf,0,1.0,0
20171014,033336.000,28.5675,-17.8818,21.1,1.1,0,0,0,0, es2017mfplo,0,1.0,0
20171014,021826.000,28.5594,-17.8582,21.8,1.9,0,0,0,0, es2017mfpcl,0,1.0,0
20171014,020508.000,28.5804,-17.8541,21.6,1.4,0,0,0,0, es2017mfpba,0,1.0,0
20171014,015113.000,28.5828,-17.8475,23.1,1.5,0,0,0,0, es2017mfopf,0,1.0,0
20171014,001724.000,28.6282,-17.7891,19.3,1.1,0,0,0,0, es2017mfodm,0,1.0,0
20171013,235322.000,28.5572,-17.8888,23.2,1.5,0,0,0,0, es2017mfoan,0,1.0,0
20171013,233335.000,28.6456,-17.7888,21.7,1.4,0,0,0,0, es2017mfnog,0,1.0,0
20171013,233047.000,28.5966,-17.891,22.9,1.1,0,0,0,0, es2017mfnob,0,1.0,0
20171013,232920.000,28.5801,-17.8338,19.3,1.5,0,0,0,0, es2017mfnno,0,1.0,0
20171013,232834.000,28.5764,-17.8695,22.0,2.0,0,0,0,0, es2017mfnnm,0,1.0,0
20171013,232744.000,28.573,-17.8514,19.3,1.1,0,0,0,0, es2017mfnnl,0,1.0,0
20171013,232010.000,28.5748,-17.8683,21.6,1.5,0,0,0,0, es2017mfnmm,0,1.0,0
20171013,222946.000,28.572,-17.8553,23.2,1.4,0,0,0,0, es2017mfngi,0,1.0,0
20171013,210954.000,28.5562,-17.8414,20.2,0.9,0,0,0,0, es2017mfmml,0,1.0,0
20171013,210057.000,28.5879,-17.8378,19.3,1.8,0,0,0,0, es2017mfmlk,0,1.0,0
20171013,205835.000,28.5656,-17.8672,18.8,1.5,0,0,0,0, es2017mfmlf,0,1.0,0
20171013,205716.000,28.5025,-17.8493,14.0,1.5,0,0,0,0, es2017mfmlc,0,1.0,0
20171013,205457.000,28.5625,-17.8974,20.5,2.1,0,0,0,0, es2017mfmkm,0,1.0,0
20171013,205212.000,28.5798,-17.8692,19.7,1.6,0,0,0,0, es2017mfmki,0,1.0,0
20171013,205120.000,28.5364,-17.8728,23.3,1.5,0,0,0,0, es2017mfmkh,0,1.0,0
20171013,203522.000,28.5548,-17.8909,16.3,1.3,0,0,0,0, es2017mfmih,0,1.0,0
20171013,203139.000,28.5506,-17.8929,22.0,1.2,0,0,0,0, es2017mfmib,0,1.0,0
20171013,203125.000,28.574,-17.8588,16.0,1.2,0,0,0,0, es2017mfmia,0,1.0,0
20171013,201708.000,28.5718,-17.8915,15.0,1.5,0,0,0,0, es2017mfmgd,0,1.0,0
20171013,195226.000,28.5652,-17.8589,17.2,1.1,0,0,0,0, es2017mfmdd,0,1.0,0
20171013,195057.000,28.5691,-17.88,19.6,1.4,0,0,0,0, es2017mfmda,0,1.0,0
20171013,194742.000,28.564,-17.86,19.3,1.6,0,0,0,0, es2017mfmcj,0,1.0,0
20171013,194243.000,28.5448,-17.9064,17.7,1.4,0,0,0,0, es2017mfmca,0,1.0,0
20171013,194105.000,28.578,-17.874,18.9,1.4,0,0,0,0, es2017mfmbm,0,1.0,0
20171013,194015.000,28.5885,-17.8732,15.4,1.6,0,0,0,0, es2017mfmbl,0,1.0,0
20171013,193444.000,28.5593,-17.8788,20.0,1.4,0,0,0,0, es2017mfmba,0,1.0,0
20171013,192242.000,28.5775,-17.8687,17.5,1.5,0,0,0,0, es2017mflpi,0,1.0,0
20171013,185824.000,28.5709,-17.8436,17.4,1.4,0,0,0,0, es2017mflmi,0,1.0,0
20171013,182017.000,28.5589,-17.8581,20.5,1.4,0,0,0,0, es2017mflhn,0,1.0,0
20171013,181638.000,28.5855,-17.8451,17.0,1.3,0,0,0,0, es2017mflhf,0,1.0,0
20171013,180035.000,28.575,-17.8661,21.4,1.4,0,0,0,0, es2017mflfh,0,1.0,0
20171013,174818.000,28.574,-17.893,18.8,1.4,0,0,0,0, es2017mfldp,0,1.0,0
20171013,173713.000,28.6233,-17.854,21.8,1.6,0,0,0,0, es2017mflcj,0,1.0,0
20171013,173626.000,28.5549,-17.8782,19.8,1.6,0,0,0,0, es2017mflch,0,1.0,0
20171013,173016.000,28.641,-17.8436,16.9,1.5,0,0,0,0, es2017mflbl,0,1.0,0
20171013,163141.000,28.5834,-17.813,17.4,1.7,0,0,0,0, es2017mfkki,0,1.0,0
20171013,160553.000,28.5674,-17.8561,19.7,1.6,0,0,0,0, es2017mfkhf,0,1.0,0
20171013,144940.000,28.5587,-17.8667,21.3,1.6,0,0,0,0, es2017mfjnp,0,1.0,0
20171013,143401.000,28.5546,-17.8421,20.1,1.7,0,0,0,0, es2017mfjma,0,1.0,0
20171013,140555.000,28.5931,-17.9272,16.9,1.7,0,0,0,0, es2017mfjij,0,1.0,0
20171013,135236.000,28.5569,-17.8983,18.6,1.3,0,0,0,0, es2017mfjgp,0,1.0,0
20171011,032643.000,28.5505,-17.8657,23.4,1.2,0,0,0,0, es2017mdohl,0,1.0,0
20171011,022942.000,28.601,-17.8133,22.4,1.2,0,0,0,0, es2017mdoal,0,1.0,0
20171009,222047.000,28.5462,-17.8661,24.8,1.2,0,0,0,0, es2017mdbap,0,1.0,0
20171009,061137.000,28.5483,-17.8478,24.8,1.8,0,0,0,0, es2017mcjjl,0,1.0,0
20171009,055608.000,28.622,-17.8352,21.1,1.3,0,0,0,0, es2017mcjhn,0,1.0,0
20171009,040740.000,28.6522,-17.7324,15.0,1.1,0,0,0,0, es2017mcikh,0,1.0,0
20171009,035157.000,28.5813,-17.8189,17.8,1.6,0,0,0,0, es2017mciij,0,1.0,0
20171009,021052.000,28.6043,-17.7827,21.7,1.4,0,0,0,0, es2017mchmc,0,1.0,0
20171009,012032.000,28.5669,-17.8703,21.5,1.9,0,0,0,0, es2017mchfp,0,1.0,0
20171009,010605.000,28.5637,-17.8683,22.5,1.5,0,0,0,0, es2017mchec,0,1.0,0
20171009,004452.000,28.5875,-17.8474,12.2,1.4,0,0,0,0, es2017mchbi,0,1.0,0
20171009,003032.000,28.5713,-17.8401,24.2,1.7,0,0,0,0, es2017mcgpm,0,1.0,0
20171009,002431.000,28.5583,-17.8896,23.8,1.6,0,0,0,0, es2017mcgpa,0,1.0,0
20171009,002059.000,28.5618,-17.8637,24.4,1.7,0,0,0,0, es2017mcgoj,0,1.0,0
20171009,001726.000,28.566,-17.8276,22.1,1.2,0,0,0,0, es2017mcgoc,0,1.0,0
20171009,001259.000,28.5789,-17.8897,24.4,1.8,0,0,0,0, es2017mcgnk,0,1.0,0
20171009,000332.000,28.5534,-17.8569,22.6,2.1,0,0,0,0, es2017mcgmh,0,1.0,0
20171008,235622.000,28.5649,-17.8684,21.3,1.5,0,0,0,0, es2017mcglj,0,1.0,0
20171008,235335.000,28.564,-17.8718,24.4,1.3,0,0,0,0, es2017mcgld,0,1.0,0
20171008,234854.000,28.5555,-17.8577,23.0,1.3,0,0,0,0, es2017mcgkk,0,1.0,0
20171008,234043.000,28.5731,-17.8739,20.9,1.3,0,0,0,0, es2017mcgjk,0,1.0,0
20171008,233429.000,28.6015,-17.8277,15.6,1.3,0,0,0,0, es2017mcgja,0,1.0,0
20171008,233358.000,28.5532,-17.8889,23.0,1.6,0,0,0,0, es2017mcgin,0,1.0,0
20171008,232638.000,28.5925,-17.8241,18.9,1.4,0,0,0,0, es2017mcgho,0,1.0,0
20171008,232523.000,28.5646,-17.8769,20.8,1.5,0,0,0,0, es2017mcghm,0,1.0,0
20171008,232226.000,28.5748,-17.8572,16.8,1.1,0,0,0,0, es2017mcghg,0,1.0,0
20171008,231926.000,28.5651,-17.8626,21.7,1.0,0,0,0,0, es2017mcgha,0,1.0,0
20171008,230954.000,28.5836,-17.8948,21.9,1.5,0,0,0,0, es2017mcgfn,0,1.0,0
20171008,230212.000,28.5789,-17.8325,19.9,1.2,0,0,0,0, es2017mcgeo,0,1.0,0
20171008,230132.000,28.5687,-17.8373,21.4,1.1,0,0,0,0, es2017mcgen,0,1.0,0
20171008,230034.000,28.5736,-17.8863,22.4,1.1,0,0,0,0, es2017mcgel,0,1.0,0
20171008,225240.000,28.5873,-17.8406,20.8,1.3,0,0,0,0, es2017mcgdm,0,1.0,0
20171008,224312.000,28.5762,-17.8597,20.2,1.6,0,0,0,0, es2017mcgck,0,1.0,0
20171008,224303.000,28.5567,-17.852,23.3,1.3,0,0,0,0, es2017mcgcj,0,1.0,0
20171008,224146.000,28.5897,-17.8428,24.2,1.4,0,0,0,0, es2017mcgcg,0,1.0,0
20171008,223948.000,28.5417,-17.9034,23.5,1.2,0,0,0,0, es2017mcgcc,0,1.0,0
20171008,223901.000,28.5513,-17.8477,20.7,1.3,0,0,0,0, es2017mcgcb,0,1.0,0
20171008,223755.000,28.5999,-17.8208,17.0,1.0,0,0,0,0, es2017mcgbp,0,1.0,0
20171008,223647.000,28.574,-17.855,20.3,1.5,0,0,0,0, es2017mcgbm,0,1.0,0
20171008,223259.000,28.5689,-17.8333,22.6,1.3,0,0,0,0, es2017mcgbf,0,1.0,0
20171008,223150.000,28.5618,-17.8566,22.9,1.2,0,0,0,0, es2017mcgbd,0,1.0,0
20171008,223025.000,28.5642,-17.8521,22.4,1.4,0,0,0,0, es2017mcgba,0,1.0,0
20171008,223011.000,28.5666,-17.8788,20.4,1.4,0,0,0,0, es2017mcgap,0,1.0,0
20171008,222910.000,28.5695,-17.8295,20.8,1.3,0,0,0,0, es2017mcgan,0,1.0,0
20171008,222833.000,28.5609,-17.8237,21.1,1.5,0,0,0,0, es2017mcgam,0,1.0,0
20171008,222530.000,28.6075,-17.778,19.8,1.4,0,0,0,0, es2017mcgag,0,1.0,0
20171008,222442.000,28.5532,-17.8793,23.0,1.4,0,0,0,0, es2017mcgaf,0,1.0,0
20171008,222117.000,28.5628,-17.8345,23.0,1.2,0,0,0,0, es2017mcfpo,0,1.0,0
20171008,221522.000,28.5962,-17.8541,19.6,1.3,0,0,0,0, es2017mcfpc,0,1.0,0
20171008,220608.000,28.56,-17.7829,20.3,1.4,0,0,0,0, es2017mcfoa,0,1.0,0
20171008,220118.000,28.5433,-17.8572,22.5,1.4,0,0,0,0, es2017mcfng,0,1.0,0
20171008,220036.000,28.5538,-17.8322,20.4,1.4,0,0,0,0, es2017mcfnf,0,1.0,0
20171008,215430.000,28.5627,-17.8641,21.7,1.2,0,0,0,0, es2017mcfmj,0,1.0,0
20171008,213827.000,28.5601,-17.8467,23.4,1.9,0,0,0,0, es2017mcfkk,0,1.0,0
20171008,213808.000,28.5637,-17.8639,22.3,1.6,0,0,0,0, es2017mcfkj,0,1.0,0
20171008,211914.000,28.5927,-17.8674,20.8,1.3,0,0,0,0, es2017mcfie,0,1.0,0
20171008,210419.000,28.5577,-17.8798,24.4,1.3,0,0,0,0, es2017mcfgg,0,1.0,0
20171008,200351.000,28.5953,-17.8737,23.5,1.5,0,0,0,0, es2017mceop,0,1.0,0
20171008,200053.000,28.5624,-17.8558,21.5,1.5,0,0,0,0, es2017mceoj,0,1.0,0
20171008,175846.000,28.5685,-17.8729,22.5,1.6,0,0,0,0, es2017mcdpj,0,1.0,0
20171008,174304.000,28.5587,-17.887,22.5,1.9,0,0,0,0, es2017mcdnk,0,1.0,0
20171008,153246.000,28.5572,-17.8742,24.5,1.6,0,0,0,0, es2017mccnk,0,1.0,0
20171008,145957.000,28.5661,-17.8744,20.1,1.4,0,0,0,0, es2017mccjj,0,1.0,0
20171008,112931.000,28.6272,-17.8565,24.5,1.7,0,0,0,0, es2017mcapl,0,1.0,0
20171008,102754.000,28.5685,-17.878,37.0,1.7,0,0,0,0, es2017mcaic,0,1.0,0
20171008,083705.000,28.5484,-17.8637,20.7,1.9,0,0,0,0, es2017mbpki,0,1.0,0
20171008,083212.000,28.5879,-17.8685,22.9,1.4,0,0,0,0, es2017mbpjo,0,1.0,0
20171008,082855.000,28.5556,-17.8809,24.9,1.5,0,0,0,0, es2017mbpji,0,1.0,0
20171008,064557.000,28.5979,-17.8463,19.1,1.1,0,0,0,0, es2017mbomn,0,1.0,0
20171008,063510.000,28.5681,-17.8676,23.3,1.7,0,0,0,0, es2017mboli,0,1.0,0
20171008,063410.000,28.5863,-17.8338,20.3,1.5,0,0,0,0, es2017mbolg,0,1.0,0
20171008,062012.000,28.5863,-17.8645,23.2,1.5,0,0,0,0, es2017mbojk,0,1.0,0
20171008,061917.000,28.5694,-17.8821,25.2,1.6,0,0,0,0, es2017mboji,0,1.0,0
20171008,061231.000,28.553,-17.8716,26.0,1.9,0,0,0,0, es2017mboil,0,1.0,0
20171008,055718.000,28.5462,-17.8218,27.3,1.6,0,0,0,0, es2017mbogn,0,1.0,0
20171008,012302.000,28.5499,-17.8549,26.3,2.6,0,0,0,0, es2017mbmfb,0,1.0,0
20171007,230616.000,28.5656,-17.8802,24.4,1.5,0,0,0,0, es2017mblee,0,1.0,0
20171007,200958.000,28.5719,-17.8735,24.2,1.6,0,0,0,0, es2017mbjoj,0,1.0,0
20171007,130325.000,28.5584,-17.8508,28.2,2.7,0,0,0,0, es2017mbgkc,0,1.0,0
20171007,102729.000,28.5661,-17.8807,21.6,1.5,0,0,0,0, es2017mbfgp,0,1.0,0
20170821,020655.000,28.5985,-17.7156,0.0,1.6,0,0,0,0, es2017kajei,0,0.0,0
20170310,032026.000,28.5204,-17.8657,30.0,1.6,0,0,0,0, es2017eunnk,0,0.0,0
20170310,001611.000,28.5008,-17.8863,20.0,2.1,0,0,0,0, es2017cpaoh,0,0.0,0
20170310,001610.000,28.5491,-17.8459,27.0,2.0,0,0,0,0, es2017euhlh,0,0.0,0
20170309,234406.000,28.5346,-17.8349,26.0,1.6,0,0,0,0, es2017eugju,0,0.0,0
